seed,method,method_kind,bits_per_key,N_keys,N_valid,N_events,N_invalid,N_invalid_unique,N_invalid_repeated,valid_forwarded,valid_rejected,valid_throttled,invalid_forwarded,invalid_forwarded_unique,invalid_forwarded_repeated,invalid_rejected_by_index,invalid_rejected_by_cache,invalid_throttled,raw_invalid_forward_rate,first_seen_invalid_forward_rate,replay_suppression_rate,backend_work_reduction,valid_rejection_rate,backend_invocations,probe_cost
14,Oracle AMQ,oracle,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,34398,17283,17115,965602,0,0,0.034398,0.034566,0.0,0.9196209523809524,0.0,84398,5.369686628716151
14,Peppered tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15583,7812,7771,984417,0,0,0.015583,0.015624,0.0,0.93754,0.0,65583,1.0
14,Peppered tag-64,production upper bound,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,9713,4912,4801,990287,0,0,0.009713,0.009824,0.0,0.9431304761904762,0.0,59713,1.0
14,Tag+NegCache,one-sided tag+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7812,7812,0,492188,500000,0,0.007812,0.015624,1.0,0.9449409523809524,0.0,57812,1.0
14,NegCache only,exact cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,6.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,5540,2787,2753,994460,0,0,0.00554,0.005574,0.0,0.9471095238095238,0.0001,55535,1.0
14,RateLimit+Tag+NegCache,operational,6.0,200000,50000,1050000,1000000,500000,500000,49993,0,7,2787,2787,0,497213,500000,0,0.002787,0.005574,1.0,0.9497333333333333,0.00014,52780,1.0
14,No admission,backend-only,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21311,10703,10608,978689,0,0,0.021311,0.021406,0.0,0.9320847619047619,0.0,71311,6.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10703,10703,0,489297,500000,0,0.010703,0.021406,1.0,0.942187619047619,0.0,60703,6.0
14,Hash partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21245,10552,10693,978755,0,0,0.021245,0.021104,0.0,0.932147619047619,0.0,71245,6.0
14,Risk partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,14502,7252,7250,985498,0,0,0.014502,0.014504,0.0,0.9385695238095239,0.0,64502,6.988856238857432
14,TRAPS learned,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13451,6737,6714,986549,0,0,0.013451,0.013474,0.0,0.9395704761904762,0.0,63451,6.996511524818629
14,TRAPS+ReplayCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,6737,6737,0,493263,500000,0,0.006737,0.013474,1.0,0.9459647619047619,0.0,56737,6.996511524818629
14,Oracle AMQ,oracle,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13079,6664,6415,986921,0,0,0.013079,0.013328,0.0,0.9399247619047619,0.0,63079,6.901355567324569
14,Peppered tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3910,1921,1989,996090,0,0,0.00391,0.003842,0.0,0.9486571428571429,0.0,53910,1.0
14,Peppered tag-64,production upper bound,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2458,1223,1235,997542,0,0,0.002458,0.002446,0.0,0.95004,0.0,52458,1.0
14,Tag+NegCache,one-sided tag+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1921,1921,0,498079,500000,0,0.001921,0.003842,1.0,0.9505514285714286,0.0,51921,1.0
14,NegCache only,exact cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,8.0,200000,50000,1050000,1000000,500000,500000,49993,0,7,1416,711,705,998584,0,0,0.001416,0.001422,0.0,0.9510390476190476,0.00014,51409,1.0
14,RateLimit+Tag+NegCache,operational,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,711,711,0,499289,500000,0,0.000711,0.001422,1.0,0.9517038095238095,0.0,50711,1.0
14,No admission,backend-only,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7970,3980,3990,992030,0,0,0.00797,0.00796,0.0,0.9447904761904762,0.0,57970,7.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3980,3980,0,496020,500000,0,0.00398,0.00796,1.0,0.9485904761904762,0.0,53980,7.0
14,Hash partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8255,4107,4148,991745,0,0,0.008255,0.008214,0.0,0.9445190476190476,0.0,58255,7.0
14,Risk partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5533,2686,2847,994467,0,0,0.005533,0.005372,0.0,0.9471114285714286,0.0,55533,7.988856238857432
14,TRAPS learned,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5122,2569,2553,994878,0,0,0.005122,0.005138,0.0,0.9475028571428571,0.0,55122,8.42149752031321
14,TRAPS+ReplayCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2569,2569,0,497431,500000,0,0.002569,0.005138,1.0,0.9499342857142857,0.0,52569,8.42149752031321
14,Oracle AMQ,oracle,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5095,2574,2521,994905,0,0,0.005095,0.005148,0.0,0.9475285714285714,0.0,55095,8.191496587723885
14,Peppered tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,988,498,490,999012,0,0,0.000988,0.000996,0.0,0.95144,0.0,50988,1.0
14,Peppered tag-64,production upper bound,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,633,324,309,999367,0,0,0.000633,0.000648,0.0,0.9517780952380952,0.0,50633,1.0
14,Tag+NegCache,one-sided tag+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,498,498,0,499502,500000,0,0.000498,0.000996,1.0,0.9519066666666667,0.0,50498,1.0
14,NegCache only,exact cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,10.0,200000,50000,1050000,1000000,500000,500000,49991,0,9,338,173,165,999662,0,0,0.000338,0.000346,0.0,0.952067619047619,0.00018,50329,1.0
14,RateLimit+Tag+NegCache,operational,10.0,200000,50000,1050000,1000000,500000,500000,49998,0,2,173,173,0,499827,500000,0,0.000173,0.000346,1.0,0.9522180952380952,4e-05,50171,1.0
14,No admission,backend-only,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3139,1562,1577,996861,0,0,0.003139,0.003124,0.0,0.9493914285714286,0.0,53139,8.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1562,1562,0,498438,500000,0,0.001562,0.003124,1.0,0.9508933333333334,0.0,51562,8.0
14,Hash partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3217,1606,1611,996783,0,0,0.003217,0.003212,0.0,0.9493171428571429,0.0,53217,8.0
14,Risk partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2164,1038,1126,997836,0,0,0.002164,0.002076,0.0,0.95032,0.0,52164,9.909542287132606
14,TRAPS learned,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1997,994,1003,998003,0,0,0.001997,0.001988,0.0,0.9504790476190477,0.0,51997,9.84580613381776
14,TRAPS+ReplayCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,994,994,0,499006,500000,0,0.000994,0.001988,1.0,0.9514342857142857,0.0,50994,9.84580613381776
14,Oracle AMQ,oracle,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1925,933,992,998075,0,0,0.001925,0.001866,0.0,0.9505476190476191,0.0,51925,9.780263031856231
14,Peppered tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,230,107,123,999770,0,0,0.00023,0.000214,0.0,0.9521619047619048,0.0,50230,1.0
14,Peppered tag-64,production upper bound,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,157,63,94,999843,0,0,0.000157,0.000126,0.0,0.9522314285714286,0.0,50157,1.0
14,Tag+NegCache,one-sided tag+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,107,107,0,499893,500000,0,0.000107,0.000214,1.0,0.9522790476190476,0.0,50107,1.0
14,NegCache only,exact cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,12.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,71,45,26,999929,0,0,7.1e-05,9e-05,0.0,0.9523180952380952,0.0001,50066,1.0
14,RateLimit+Tag+NegCache,operational,12.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,45,45,0,499955,500000,0,4.5e-05,9e-05,1.0,0.9523428571428572,0.0001,50040,1.0
14,No admission,backend-only,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1183,602,581,998817,0,0,0.001183,0.001204,0.0,0.9512542857142857,0.0,51183,10.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,602,602,0,499398,500000,0,0.000602,0.001204,1.0,0.951807619047619,0.0,50602,10.0
14,Hash partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1177,610,567,998823,0,0,0.001177,0.00122,0.0,0.95126,0.0,51177,10.0
14,Risk partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,810,378,432,999190,0,0,0.00081,0.000756,0.0,0.9516095238095238,0.0,50810,10.98885623885743
14,TRAPS learned,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,771,368,403,999229,0,0,0.000771,0.000736,0.0,0.9516466666666666,0.0,50771,11.113074253605223
14,TRAPS+ReplayCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,368,368,0,499632,500000,0,0.000368,0.000736,1.0,0.9520304761904762,0.0,50368,11.113074253605223
14,Oracle AMQ,oracle,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,743,389,354,999257,0,0,0.000743,0.000778,0.0,0.9516733333333334,0.0,50743,10.95201287381585
14,Peppered tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,75,34,41,999925,0,0,7.5e-05,6.8e-05,0.0,0.9523095238095238,0.0,50075,1.0
14,Peppered tag-64,production upper bound,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,22,11,11,999978,0,0,2.2e-05,2.2e-05,0.0,0.95236,0.0,50022,1.0
14,Tag+NegCache,one-sided tag+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,34,34,0,499966,500000,0,3.4e-05,6.8e-05,1.0,0.9523485714285714,0.0,50034,1.0
14,NegCache only,exact cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,14.0,200000,50000,1050000,1000000,500000,500000,49998,0,2,32,20,12,999968,0,0,3.2e-05,4e-05,0.0,0.952352380952381,4e-05,50030,1.0
14,RateLimit+Tag+NegCache,operational,14.0,200000,50000,1050000,1000000,500000,500000,49990,0,10,20,20,0,499980,500000,0,2e-05,4e-05,1.0,0.9523714285714285,0.0002,50010,1.0
14,No admission,backend-only,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,471,237,234,999529,0,0,0.000471,0.000474,0.0,0.951932380952381,0.0,50471,11.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,237,237,0,499763,500000,0,0.000237,0.000474,1.0,0.952155238095238,0.0,50237,11.0
14,Hash partition,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,455,233,222,999545,0,0,0.000455,0.000466,0.0,0.951947619047619,0.0,50455,11.0
14,Risk partition,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,301,141,160,999699,0,0,0.000301,0.000282,0.0,0.9520942857142857,0.0,50301,11.98885623885743
14,TRAPS learned,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,331,168,163,999669,0,0,0.000331,0.000336,0.0,0.9520657142857143,0.0,50331,12.756498513638217
14,TRAPS+ReplayCache,one-sided AMQ+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,168,168,0,499832,500000,0,0.000168,0.000336,1.0,0.9522209523809524,0.0,50168,12.756498513638217
14,Oracle AMQ,oracle,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,266,132,134,999734,0,0,0.000266,0.000264,0.0,0.952127619047619,0.0,50266,12.369686628716153
14,Peppered tag,one-sided tag,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,23,9,14,999977,0,0,2.3e-05,1.8e-05,0.0,0.9523590476190477,0.0,50023,1.0
14,Peppered tag-64,production upper bound,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,11,8,3,999989,0,0,1.1e-05,1.6e-05,0.0,0.9523704761904762,0.0,50011,1.0
14,Tag+NegCache,one-sided tag+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,9,9,0,499991,500000,0,9e-06,1.8e-05,1.0,0.952372380952381,0.0,50009,1.0
14,NegCache only,exact cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,16.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,4,3,1,999996,0,0,4e-06,6e-06,0.0,0.9523809523809523,8e-05,50000,1.0
14,RateLimit+Tag+NegCache,operational,16.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,3,3,0,499997,500000,0,3e-06,6e-06,1.0,0.9523838095238095,0.00012,49997,1.0
14,No admission,backend-only,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,68,31,37,999932,0,0,6.8e-05,6.2e-05,0.0,0.9523161904761904,0.0,50068,14.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,31,31,0,499969,500000,0,3.1e-05,6.2e-05,1.0,0.9523514285714285,0.0,50031,14.0
14,Hash partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,74,35,39,999926,0,0,7.4e-05,7e-05,0.0,0.9523104761904762,0.0,50074,14.0
14,Risk partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,45,22,23,999955,0,0,4.5e-05,4.4e-05,0.0,0.9523380952380952,0.0,50045,14.988856238857432
14,TRAPS learned,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,28,17,11,999972,0,0,2.8e-05,3.4e-05,0.0,0.9523542857142857,0.0,50028,15.345922110498133
14,TRAPS+ReplayCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,17,17,0,499983,500000,0,1.7e-05,3.4e-05,1.0,0.9523647619047619,0.0,50017,15.345922110498133
14,Oracle AMQ,oracle,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,48,27,21,999952,0,0,4.8e-05,5.4e-05,0.0,0.9523352380952381,0.0,50048,15.191496587723883
14,Peppered tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1,0,1,999999,0,0,1e-06,0.0,0.0,0.95238,0.0,50001,1.0
14,Peppered tag-64,production upper bound,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Tag+NegCache,one-sided tag+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
14,NegCache only,exact cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,20.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,1,0,1,999999,0,0,1e-06,0.0,0.0,0.9523838095238095,8e-05,49997,1.0
14,RateLimit+Tag+NegCache,operational,20.0,200000,50000,1050000,1000000,500000,500000,49986,0,14,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523942857142857,0.00028,49986,1.0
14,No admission,backend-only,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
14,Global Bloom,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,9,5,4,999991,0,0,9e-06,1e-05,0.0,0.952372380952381,0.0,50009,17.0
14,GlobalBloom+NegCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5,5,0,499995,500000,0,5e-06,1e-05,1.0,0.9523761904761905,0.0,50005,17.0
14,Hash partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,14,8,6,999986,0,0,1.4e-05,1.6e-05,0.0,0.952367619047619,0.0,50014,17.0
14,Risk partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5,5,0,999995,0,0,5e-06,1e-05,0.0,0.9523761904761905,0.0,50005,17.98885623885743
14,TRAPS learned,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4,1,3,999996,0,0,4e-06,2e-06,0.0,0.9523771428571428,0.0,50004,18.11307425360522
14,TRAPS+ReplayCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1,1,0,499999,500000,0,1e-06,2e-06,1.0,0.95238,0.0,50001,18.11307425360522
14,Oracle AMQ,oracle,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7,4,3,999993,0,0,7e-06,8e-06,0.0,0.9523742857142857,0.0,50007,17.908629834099557
14,Peppered tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Peppered tag-64,production upper bound,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Adaptive tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
14,Tag+NegCache,one-sided tag+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
14,NegCache only,exact cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
14,RateLimit+Tag,operational,24.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523857142857143,0.0001,49995,1.0
14,RateLimit+Tag+NegCache,operational,24.0,200000,50000,1050000,1000000,500000,500000,49998,0,2,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523828571428572,4e-05,49998,1.0
15,No admission,backend-only,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
15,Global Bloom,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146148,73121,73027,853852,0,0,0.146148,0.146242,0.0,0.8131923809523809,0.0,196148,3.0
15,GlobalBloom+NegCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,73121,73121,0,426879,500000,0,0.073121,0.146242,1.0,0.8827419047619047,0.0,123121,3.0
15,Hash partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146743,73383,73360,853257,0,0,0.146743,0.146766,0.0,0.8126257142857143,0.0,196743,3.0
15,Risk partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,98348,49021,49327,901652,0,0,0.098348,0.098042,0.0,0.8587161904761904,0.0,148348,4.068445948700967
15,TRAPS learned,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,97097,48343,48754,902903,0,0,0.097097,0.096686,0.0,0.859907619047619,0.0,147097,3.9585716218340288
15,TRAPS+ReplayCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,48343,48343,0,451657,500000,0,0.048343,0.096686,1.0,0.90634,0.0,98343,3.9585716218340288
15,Oracle AMQ,oracle,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,96858,48563,48295,903142,0,0,0.096858,0.097126,0.0,0.8601352380952381,0.0,146858,3.9832088767055294
15,Peppered tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,62583,31201,31382,937417,0,0,0.062583,0.062402,0.0,0.8927780952380953,0.0,112583,1.0
15,Peppered tag-64,production upper bound,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
15,Adaptive tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,42702,21319,21383,957298,0,0,0.042702,0.042638,0.0,0.9117123809523809,0.0,92702,1.0
15,Tag+NegCache,one-sided tag+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,31201,31201,0,468799,500000,0,0.031201,0.062402,1.0,0.9226657142857143,0.0,81201,1.0
15,NegCache only,exact cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
15,RateLimit+Tag,operational,4.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,21790,10844,10946,978210,0,0,0.02179,0.021688,0.0,0.9316314285714286,6e-05,71787,1.0
15,RateLimit+Tag+NegCache,operational,4.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,10844,10844,0,489156,500000,0,0.010844,0.021688,1.0,0.9420571428571428,8e-05,60840,1.0
15,No admission,backend-only,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
15,Global Bloom,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,56096,27964,28132,943904,0,0,0.056096,0.055928,0.0,0.8989561904761905,0.0,106096,4.0
15,GlobalBloom+NegCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,27964,27964,0,472036,500000,0,0.027964,0.055928,1.0,0.9257485714285715,0.0,77964,4.0
15,Hash partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,56054,27957,28097,943946,0,0,0.056054,0.055914,0.0,0.8989961904761905,0.0,106054,4.0
15,Risk partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,38378,19064,19314,961622,0,0,0.038378,0.038128,0.0,0.9158304761904762,0.0,88378,5.068445948700967
15,TRAPS learned,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,37522,18811,18711,962478,0,0,0.037522,0.037622,0.0,0.9166457142857143,0.0,87522,5.626615423646149
15,TRAPS+ReplayCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,18811,18811,0,481189,500000,0,0.018811,0.037622,1.0,0.9344657142857142,0.0,68811,5.626615423646149
15,Oracle AMQ,oracle,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,36244,18318,17926,963756,0,0,0.036244,0.036636,0.0,0.9178628571428571,0.0,86244,5.264296075833621
15,Peppered tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15551,7703,7848,984449,0,0,0.015551,0.015406,0.0,0.9375704761904762,0.0,65551,1.0
15,Peppered tag-64,production upper bound,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
15,Adaptive tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10634,5363,5271,989366,0,0,0.010634,0.010726,0.0,0.9422533333333334,0.0,60634,1.0
15,Tag+NegCache,one-sided tag+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7703,7703,0,492297,500000,0,0.007703,0.015406,1.0,0.9450447619047619,0.0,57703,1.0
