seed,bits_per_key,replay_fraction,occupancy_injection_fraction,method,raw_invalid_forward_rate,first_seen_invalid_forward_rate,valid_rejects
7,16.0,0.9,0.05,TRAPS learned,0.0006936366346472914,0.0006936366346472914,0
7,16.0,0.9,0.05,TRAPS+ReplayCache,6.936366346472913e-05,0.0006936366346472914,0
7,16.0,0.9,0.05,Oracle AMQ,0.0003864475220219822,0.0003864475220219822,0
7,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
7,16.0,0.9,0.05,Adaptive tag,2.307711827916102e-05,2.307711827916102e-05,0
8,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
8,16.0,0.9,0.05,Risk partition,0.00048816180097355525,0.00048816180097355525,0
8,16.0,0.9,0.05,TRAPS learned,0.0005290675005675705,0.0005290675005675705,0
8,16.0,0.9,0.05,TRAPS+ReplayCache,5.290675005675704e-05,0.0005290675005675705,0
8,16.0,0.9,0.05,Oracle AMQ,0.00038226553659040006,0.00038226553659040006,0
8,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
8,16.0,0.9,0.05,Adaptive tag,1.7601944128089886e-05,1.7601944128089886e-05,0
9,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
9,16.0,0.9,0.05,Risk partition,0.0004680195336600203,0.0004680195336600203,0
9,16.0,0.9,0.05,TRAPS learned,0.0005299292797541049,0.0005299292797541049,0
9,16.0,0.9,0.05,TRAPS+ReplayCache,5.299292797541048e-05,0.0005299292797541049,0
9,16.0,0.9,0.05,Oracle AMQ,0.00038488703466637707,0.00038488703466637707,0
9,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
9,16.0,0.9,0.05,Adaptive tag,1.7630615307241616e-05,1.7630615307241616e-05,0
