seed,bits_per_key,target_skew,risk_drift,replay_fraction,occupancy_injection,epoch_id,method,adaptation_mode,monitor_window_events,test_window_events,total_bits,region_bits_json,region_key_counts_json,region_query_counts_json,region_negative_counts_json,region_backend_invalid_counts_json,raw_invalid,unique_invalid,repeated_invalid,raw_invalid_forwarded,first_seen_invalid_forwarded,raw_invalid_forward_rate,first_seen_invalid_forward_rate,valid_attempts,valid_rejects,cap_violations,replay_hits,backend_calls,frontend_probes,rebuild_regions,rebuild_keys,rebuild_bytes,dual_query_fraction,drift_metric,fallback_triggered,uses_future_labels
2,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[13.73687736,14.4289465,15.13860065,15.41761155,15.99096691,16.4594839,16.06694335,15.7850948,15.88085946,16.30820935,16.78699482,17.26993824,17.9702642,17.70315024,18.01425348,18.91522294]","[17738,17311,14845,15574,14252,14923,14284,15264,13009,11324,11723,11626,7718,8299,6415,5695]","[5000,6806,8191,9844,11862,15524,12303,11499,10254,10955,14283,17843,16590,15690,14086,19270]","[12843,17552,20641,26215,31562,38545,30261,29722,25489,27605,36620,42654,40159,38732,34601,46798]","[17,17,14,16,15,14,13,15,12,11,12,11,7,8,6,5]",1000000,500000,500000,194,194,0.000194,0.000388,50000,0,0,500000,50194,12044185.274764828,16,200000,400000.0,0.1,0.0011597744406404873,false,false
3,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.00892414,13.95179699,15.47531333,15.8703855,15.39934623,15.99614341,15.75965282,16.36669938,17.36342923,16.08721492,15.72394193,17.39402857,18.31067357,17.80609415,17.55111781,18.51166243]","[18946,16100,17605,15542,14539,14833,13802,14525,9979,10684,12432,9488,9666,9481,6404,5975]","[7034,6281,11942,11910,11092,11599,9788,13881,15381,8909,10685,15182,22098,17665,9941,16612]","[18225,16518,30924,29229,29042,29175,24184,35106,37856,22234,28028,37931,53698,42712,23762,41377]","[22,20,18,14,18,13,12,14,9,10,15,9,8,8,5,6]",1000000,500000,500000,201,201,0.000201,0.000402,50000,0,0,500000,50201,12175100.69375326,0,0,0,0.0,0.0010457623977391467,false,false
3,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.24872492,14.35052222,15.50509668,15.76030567,15.74695141,15.8033099,15.5995966,16.22030503,17.21516652,15.93660424,15.99564143,17.29253709,18.03708419,17.61032861,17.2318568,18.44213962]","[18946,16100,17605,15542,14539,14833,13802,14525,9979,10684,12432,9488,9666,9481,6404,5975]","[7034,6281,11942,11910,11092,11599,9788,13881,15381,8909,10685,15182,22098,17665,9941,16612]","[18225,16518,30924,29229,29042,29175,24184,35106,37856,22234,28028,37931,53698,42712,23762,41377]","[19,17,18,15,15,15,13,14,10,11,13,9,9,9,6,6]",1000000,500000,500000,199,199,0.000199,0.000398,50000,0,0,500000,50199,12175100.69375326,16,200000,400000.0,0.1,0.0010457623977391467,false,false
3,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.24872492,14.35052222,15.50509668,15.76030567,15.74695141,15.8033099,15.5995966,16.22030503,17.21516652,15.93660424,15.99564143,17.29253709,18.03708419,17.61032861,17.2318568,18.44213962]","[18946,16100,17605,15542,14539,14833,13802,14525,9979,10684,12432,9488,9666,9481,6404,5975]","[7034,6281,11942,11910,11092,11599,9788,13881,15381,8909,10685,15182,22098,17665,9941,16612]","[18225,16518,30924,29229,29042,29175,24184,35106,37856,22234,28028,37931,53698,42712,23762,41377]","[19,17,18,15,15,15,13,14,10,11,13,9,9,9,6,6]",1000000,500000,500000,199,199,0.000199,0.000398,50000,0,0,500000,50199,12175100.69375326,16,200000,400000.0,0.1,0.0010457623977391467,false,false
4,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.34769867,14.30040813,14.57002412,15.70119165,15.50483585,15.31242084,15.73361565,16.48003799,15.61025186,17.15341516,17.4791919,16.50714969,18.08843976,17.89391496,18.69884702,19.80061244]","[17784,16622,15138,14411,15388,14182,15642,14504,14533,12901,10655,11050,8439,7785,5866,5100]","[8597,7963,9010,10957,11159,7630,10139,12464,9043,15935,15661,10813,16131,15564,15638,23296]","[23655,21851,25236,28355,29102,18228,24784,29884,21886,38523,37615,26960,39002,38421,38767,57730]","[24,23,23,15,17,12,13,11,12,10,8,10,7,7,5,4]",1000000,500000,500000,200,200,0.0002,0.0004,50000,0,0,500000,50200,12332342.968162788,0,0,0,0.0,0.002499236075783836,false,false
4,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.85330087,14.83438655,15.28479351,15.79918923,15.69988868,15.08256627,15.47066937,16.05929309,15.38519484,16.81343903,17.17518972,16.32716433,17.72267192,17.81301625,18.41422468,19.53484881]","[17784,16622,15138,14411,15388,14182,15642,14504,14533,12901,10655,11050,8439,7785,5866,5100]","[8597,7963,9010,10957,11159,7630,10139,12464,9043,15935,15661,10813,16131,15564,15638,23296]","[23655,21851,25236,28355,29102,18228,24784,29884,21886,38523,37615,26960,39002,38421,38767,57730]","[19,18,16,14,15,13,15,13,13,12,10,11,8,7,6,5]",1000000,500000,500000,195,195,0.000195,0.00039,50000,0,0,500000,50195,12265155.708003057,16,200000,400000.0,0.1,0.002499236075783836,false,false
4,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.85330087,14.83438655,15.28479351,15.79918923,15.69988868,15.08256627,15.47066937,16.05929309,15.38519484,16.81343903,17.17518972,16.32716433,17.72267192,17.81301625,18.41422468,19.53484881]","[17784,16622,15138,14411,15388,14182,15642,14504,14533,12901,10655,11050,8439,7785,5866,5100]","[8597,7963,9010,10957,11159,7630,10139,12464,9043,15935,15661,10813,16131,15564,15638,23296]","[23655,21851,25236,28355,29102,18228,24784,29884,21886,38523,37615,26960,39002,38421,38767,57730]","[19,18,16,14,15,13,15,13,13,12,10,11,8,7,6,5]",1000000,500000,500000,195,195,0.000195,0.00039,50000,0,0,500000,50195,12265155.708003057,16,200000,400000.0,0.1,0.002499236075783836,false,false
5,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[13.65769737,14.17704254,14.94975467,14.97520399,16.3571219,15.28326137,15.96029962,16.07823061,16.84331746,18.20555269,17.05715915,17.92938304,17.12746615,17.39172235,19.64104281,18.74278847]","[20530,18274,16325,17262,11917,16959,12303,12350,12477,12299,11553,10032,9117,8603,5302,4698]","[7495,7050,9468,9317,12262,8465,8561,9352,14187,23052,13831,16811,12053,13405,21613,13078]","[20820,18815,24959,24675,31623,20882,21194,23032,35843,53961,34056,39287,30718,34482,52776,32876]","[29,21,19,19,12,14,10,10,11,9,9,7,8,8,4,4]",1000000,500000,500000,194,194,0.000194,0.000388,50000,0,0,500000,50194,12382231.118343037,0,0,0,0.0,0.002009267114914281,false,false
5,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.33170892,14.44961716,15.29743759,15.14927369,16.4925482,14.9910246,15.68243333,15.85780187,16.70309568,17.74670729,16.81132048,17.51319062,17.01651057,17.35778937,19.36208748,18.56701117]","[20530,18274,16325,17262,11917,16959,12303,12350,12477,12299,11553,10032,9117,8603,5302,4698]","[7495,7050,9468,9317,12262,8465,8561,9352,14187,23052,13831,16811,12053,13405,21613,13078]","[20820,18815,24959,24675,31623,20882,21194,23032,35843,53961,34056,39287,30718,34482,52776,32876]","[21,18,16,17,11,16,11,11,12,11,11,9,9,8,5,4]",1000000,500000,500000,190,190,0.00019,0.00038,50000,0,0,500000,50190,12262184.374801164,16,200000,400000.0,0.1,0.002009267114914281,false,false
5,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.33170892,14.44961716,15.29743759,15.14927369,16.4925482,14.9910246,15.68243333,15.85780187,16.70309568,17.74670729,16.81132048,17.51319062,17.01651057,17.35778937,19.36208748,18.56701117]","[20530,18274,16325,17262,11917,16959,12303,12350,12477,12299,11553,10032,9117,8603,5302,4698]","[7495,7050,9468,9317,12262,8465,8561,9352,14187,23052,13831,16811,12053,13405,21613,13078]","[20820,18815,24959,24675,31623,20882,21194,23032,35843,53961,34056,39287,30718,34482,52776,32876]","[21,18,16,17,11,16,11,11,12,11,11,9,9,8,5,4]",1000000,500000,500000,190,190,0.00019,0.00038,50000,0,0,500000,50190,12262184.374801164,16,200000,400000.0,0.1,0.002009267114914281,false,false
6,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.70066085,14.59646141,14.92982288,15.06068485,15.22982118,16.24477899,14.73086573,16.34874062,16.12005327,17.59262011,17.22385362,16.94111885,16.91200752,17.75284936,17.82516555,18.54432711]","[13541,19682,17831,15431,13886,13623,14506,13265,11169,11612,11234,10533,9766,9452,8129,6340]","[6349,11016,10491,10857,8716,11448,7855,11611,9280,20086,17000,12125,12592,16168,17095,17311]","[16389,29102,27172,28903,22236,27354,20831,28034,22705,48989,42633,29014,31197,38667,43274,43499]","[14,26,21,21,15,11,18,11,10,10,11,8,9,8,8,6]",1000000,500000,500000,207,207,0.000207,0.000414,50000,0,0,500000,50207,11966589.811925363,0,0,0,0.0,0.0018209465357935843,false,false
6,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.69052766,15.05507962,15.16076899,15.53111098,15.29695274,15.9083884,14.98786996,15.99345587,15.88370265,17.40925548,17.13014651,16.56375679,16.79698506,17.38792635,17.81413109,18.35940465]","[13541,19682,17831,15431,13886,13623,14506,13265,11169,11612,11234,10533,9766,9452,8129,6340]","[6349,11016,10491,10857,8716,11448,7855,11611,9280,20086,17000,12125,12592,16168,17095,17311]","[16389,29102,27172,28903,22236,27354,20831,28034,22705,48989,42633,29014,31197,38667,43274,43499]","[14,21,19,17,14,13,16,13,11,11,11,10,10,9,8,6]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12023417.42639797,16,200000,400000.0,0.1,0.0018209465357935843,false,false
6,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.69052766,15.05507962,15.16076899,15.53111098,15.29695274,15.9083884,14.98786996,15.99345587,15.88370265,17.40925548,17.13014651,16.56375679,16.79698506,17.38792635,17.81413109,18.35940465]","[13541,19682,17831,15431,13886,13623,14506,13265,11169,11612,11234,10533,9766,9452,8129,6340]","[6349,11016,10491,10857,8716,11448,7855,11611,9280,20086,17000,12125,12592,16168,17095,17311]","[16389,29102,27172,28903,22236,27354,20831,28034,22705,48989,42633,29014,31197,38667,43274,43499]","[14,21,19,17,14,13,16,13,11,11,11,10,10,9,8,6]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12023417.42639797,16,200000,400000.0,0.1,0.0018209465357935843,false,false
7,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[13.7176347,14.6429183,14.28747629,15.56812883,16.63404868,15.021578,15.34430656,17.21535983,17.28700982,16.81323417,16.83008213,17.27750158,16.91302461,18.41053874,18.30868327,17.34152068]","[18153,15581,13888,15042,15686,16659,18494,10740,14541,10869,11920,8711,10162,6721,7246,5588]","[6684,8811,6505,9600,15969,9569,11523,13281,20553,14110,13227,12791,13432,17935,16075,9935]","[17696,23438,17476,23458,38563,24534,29183,31006,50118,36077,32718,31581,34211,45357,38786,25798]","[24,21,18,13,13,18,18,8,12,11,10,8,10,7,6,6]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12316951.015819581,0,0,0,0.0,0.0018069992170026126,false,false
7,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.2163703,15.1096307,14.7178159,15.36738419,16.34025205,15.14503526,15.31565302,16.74703127,17.0229391,16.84290829,16.51986374,17.1013579,16.88103012,18.34353903,17.96221365,17.49631851]","[18153,15581,13888,15042,15686,16659,18494,10740,14541,10869,11920,8711,10162,6721,7246,5588]","[6684,8811,6505,9600,15969,9569,11523,13281,20553,14110,13227,12791,13432,17935,16075,9935]","[17696,23438,17476,23458,38563,24534,29183,31006,50118,36077,32718,31581,34211,45357,38786,25798]","[19,16,15,15,15,17,19,10,14,11,12,9,10,7,7,6]",1000000,500000,500000,201,201,0.000201,0.000402,50000,0,0,500000,50201,12085810.94240941,16,200000,400000.0,0.1,0.0018069992170026126,false,false
7,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.2163703,15.1096307,14.7178159,15.36738419,16.34025205,15.14503526,15.31565302,16.74703127,17.0229391,16.84290829,16.51986374,17.1013579,16.88103012,18.34353903,17.96221365,17.49631851]","[18153,15581,13888,15042,15686,16659,18494,10740,14541,10869,11920,8711,10162,6721,7246,5588]","[6684,8811,6505,9600,15969,9569,11523,13281,20553,14110,13227,12791,13432,17935,16075,9935]","[17696,23438,17476,23458,38563,24534,29183,31006,50118,36077,32718,31581,34211,45357,38786,25798]","[19,16,15,15,15,17,19,10,14,11,12,9,10,7,7,6]",1000000,500000,500000,201,201,0.000201,0.000402,50000,0,0,500000,50201,12085810.94240941,16,200000,400000.0,0.1,0.0018069992170026126,false,false
8,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.51983973,13.99870606,15.37988098,15.27787591,15.51018685,15.96833842,15.70293196,16.04439655,16.44649012,17.0462718,17.15214141,17.17728181,17.71843172,18.09259792,17.81509773,19.89990588]","[19632,17957,14227,19846,17082,11315,13604,14441,12953,11538,10321,8788,9684,7996,7002,3615]","[9603,7747,8577,12781,12749,9467,8474,11368,12023,14905,12878,12329,17452,17648,13339,18660]","[24760,21551,21337,32952,32994,24080,20388,28299,28865,36735,31193,31386,43607,42905,32734,46215]","[23,26,13,21,19,11,11,13,11,10,8,8,9,7,6,3]",1000000,500000,500000,200,200,0.0002,0.0004,50000,0,0,500000,50200,12292977.973713616,0,0,0,0.0,0.001250289966901552,false,false
8,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.84421394,14.58084655,15.28312572,15.41825737,15.72452746,15.96424563,15.35377683,15.8394489,16.18303939,16.87016244,16.79988422,17.04141053,17.56282336,17.9842936,17.67832039,19.75286811]","[19632,17957,14227,19846,17082,11315,13604,14441,12953,11538,10321,8788,9684,7996,7002,3615]","[9603,7747,8577,12781,12749,9467,8474,11368,12023,14905,12878,12329,17452,17648,13339,18660]","[24760,21551,21337,32952,32994,24080,20388,28299,28865,36735,31193,31386,43607,42905,32734,46215]","[20,20,14,20,17,11,13,14,12,11,10,9,9,8,7,3]",1000000,500000,500000,197,197,0.000197,0.000394,50000,0,0,500000,50197,12202877.41593419,16,200000,400000.0,0.1,0.001250289966901552,false,false
8,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.84421394,14.58084655,15.28312572,15.41825737,15.72452746,15.96424563,15.35377683,15.8394489,16.18303939,16.87016244,16.79988422,17.04141053,17.56282336,17.9842936,17.67832039,19.75286811]","[19632,17957,14227,19846,17082,11315,13604,14441,12953,11538,10321,8788,9684,7996,7002,3615]","[9603,7747,8577,12781,12749,9467,8474,11368,12023,14905,12878,12329,17452,17648,13339,18660]","[24760,21551,21337,32952,32994,24080,20388,28299,28865,36735,31193,31386,43607,42905,32734,46215]","[20,20,14,20,17,11,13,14,12,11,10,9,9,8,7,3]",1000000,500000,500000,197,197,0.000197,0.000394,50000,0,0,500000,50197,12202877.41593419,16,200000,400000.0,0.1,0.001250289966901552,false,false
9,16.0,0.4,0.25,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.08612333,14.70513391,15.80597411,15.28446511,15.21643306,15.33239342,16.24628435,16.39954117,16.09393639,16.58294789,16.98944948,17.75690353,16.32724878,18.43734001,17.79274951,17.94622924]","[17689,17411,14889,14239,12496,17442,15327,15281,11422,14128,10286,8817,10169,7954,5836,6617]","[7559,8786,11589,9565,8380,11657,14282,14222,10648,15820,12601,17532,10018,19780,12690,14871]","[19727,22761,29275,24693,21353,30257,35458,34178,26651,39166,30218,43952,24534,47919,32278,37581]","[23,19,15,16,14,19,14,13,12,14,9,9,10,7,6,7]",1000000,500000,500000,206,206,0.000206,0.000412,50000,0,0,500000,50206,11964498.591525469,0,0,0,0.0,0.0008616664335463584,false,false
9,16.0,0.4,0.25,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.48295312,14.83136469,15.73527478,15.42661611,15.42253276,15.41650408,16.11042817,16.10956342,16.10991969,16.49239375,16.68180736,17.68729162,16.2259659,18.15510605,17.87198168,17.94163566]","[17689,17411,14889,14239,12496,17442,15327,15281,11422,14128,10286,8817,10169,7954,5836,6617]","[7559,8786,11589,9565,8380,11657,14282,14222,10648,15820,12601,17532,10018,19780,12690,14871]","[19727,22761,29275,24693,21353,30257,35458,34178,26651,39166,30218,43952,24534,47919,32278,37581]","[19,18,15,15,13,18,15,15,12,14,10,9,10,8,6,7]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,11964498.591525469,16,200000,400000.0,0.1,0.0008616664335463584,false,false
9,16.0,0.4,0.25,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.48295312,14.83136469,15.73527478,15.42661611,15.42253276,15.41650408,16.11042817,16.10956342,16.10991969,16.49239375,16.68180736,17.68729162,16.2259659,18.15510605,17.87198168,17.94163566]","[17689,17411,14889,14239,12496,17442,15327,15281,11422,14128,10286,8817,10169,7954,5836,6617]","[7559,8786,11589,9565,8380,11657,14282,14222,10648,15820,12601,17532,10018,19780,12690,14871]","[19727,22761,29275,24693,21353,30257,35458,34178,26651,39166,30218,43952,24534,47919,32278,37581]","[19,18,15,15,13,18,15,15,12,14,10,9,10,8,6,7]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,11964498.591525469,16,200000,400000.0,0.1,0.0008616664335463584,false,false
0,16.0,0.4,0.5,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.36610553,15.24867026,15.2912355,13.73424382,14.36211228,15.96993955,16.81295677,16.5118981,16.67531036,16.80607807,16.97803341,16.91741928,17.29961642,17.88268,18.52512796,19.00577963]","[15143,16086,16830,17648,17222,13954,15143,13498,12022,11393,10773,11303,8216,8697,7056,5015]","[10005,8021,12788,9778,11768,11779,14276,11073,11182,10596,12207,14934,11847,17878,14317,17551]","[28940,18984,34779,28392,33898,30447,33174,24898,26580,23720,28440,37726,28986,44742,32027,44267]","[29,12,22,39,34,14,10,9,9,7,8,11,7,8,4,5]",1000000,500000,500000,230,230,0.00023,0.00046,50000,0,0,500000,50230,12147922.318537055,0,0,0,0.0,0.009078675232529794,false,false
0,16.0,0.4,0.5,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[15.354614,14.7807012,15.6497705,14.98680885,15.42421366,15.87253167,16.10916789,15.81959276,16.07984998,16.08117687,16.48935171,16.80528452,16.98905166,17.72557611,17.70602662,18.83341205]","[15143,16086,16830,17648,17222,13954,15143,13498,12022,11393,10773,11303,8216,8697,7056,5015]","[10005,8021,12788,9778,11768,11779,14276,11073,11182,10596,12207,14934,11847,17878,14317,17551]","[28940,18984,34779,28392,33898,30447,33174,24898,26580,23720,28440,37726,28986,44742,32027,44267]","[18,16,19,21,21,15,14,12,12,10,10,12,8,9,6,5]",1000000,500000,500000,209,209,0.000209,0.000418,50000,0,0,500000,50209,11937739.430520598,16,200000,400000.0,0.1,0.009078675232529794,false,false
0,16.0,0.4,0.5,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[15.354614,14.7807012,15.6497705,14.98680885,15.42421366,15.87253167,16.10916789,15.81959276,16.07984998,16.08117687,16.48935171,16.80528452,16.98905166,17.72557611,17.70602662,18.83341205]","[15143,16086,16830,17648,17222,13954,15143,13498,12022,11393,10773,11303,8216,8697,7056,5015]","[10005,8021,12788,9778,11768,11779,14276,11073,11182,10596,12207,14934,11847,17878,14317,17551]","[28940,18984,34779,28392,33898,30447,33174,24898,26580,23720,28440,37726,28986,44742,32027,44267]","[18,16,19,21,21,15,14,12,12,10,10,12,8,9,6,5]",1000000,500000,500000,209,209,0.000209,0.000418,50000,0,0,500000,50209,11937739.430520598,16,200000,400000.0,0.1,0.009078675232529794,false,false
1,16.0,0.4,0.5,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.65810433,14.12636098,14.95606488,15.04705106,16.36153199,15.50342803,16.05764701,15.38364093,16.21221578,16.23781174,16.90638684,17.07995018,17.51952487,17.55269517,18.43095106,19.40293004]","[14643,14914,17288,15213,13053,17312,14647,15428,12399,12665,9740,10505,11423,7192,8094,5484]","[7565,8620,10383,13075,13948,11458,9254,8346,9280,11998,13777,15606,18334,12317,19169,16870]","[19604,24747,27307,36473,36213,29723,20754,20032,21439,30322,35963,39637,44494,30280,46028,36984]","[17,28,21,26,14,17,9,12,9,12,11,11,10,7,7,3]",1000000,500000,500000,214,214,0.000214,0.000428,50000,0,0,500000,50214,11987362.797076577,0,0,0,0.0,0.005612589453834263,false,false
1,16.0,0.4,0.5,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.89107587,15.11934566,15.20439772,15.94567857,16.40531955,15.40956041,15.32022848,14.99297282,15.67042941,16.15590899,16.98870802,17.09140091,17.25512832,17.38907598,18.06595882,18.61547525]","[14643,14914,17288,15213,13053,17312,14647,15428,12399,12665,9740,10505,11423,7192,8094,5484]","[7565,8620,10383,13075,13948,11458,9254,8346,9280,11998,13777,15606,18334,12317,19169,16870]","[19604,24747,27307,36473,36213,29723,20754,20032,21439,30322,35963,39637,44494,30280,46028,36984]","[15,17,18,17,14,18,13,15,12,13,10,11,11,7,8,5]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12079232.420717683,16,200000,400000.0,0.1,0.005612589453834263,false,false
1,16.0,0.4,0.5,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.89107587,15.11934566,15.20439772,15.94567857,16.40531955,15.40956041,15.32022848,14.99297282,15.67042941,16.15590899,16.98870802,17.09140091,17.25512832,17.38907598,18.06595882,18.61547525]","[14643,14914,17288,15213,13053,17312,14647,15428,12399,12665,9740,10505,11423,7192,8094,5484]","[7565,8620,10383,13075,13948,11458,9254,8346,9280,11998,13777,15606,18334,12317,19169,16870]","[19604,24747,27307,36473,36213,29723,20754,20032,21439,30322,35963,39637,44494,30280,46028,36984]","[15,17,18,17,14,18,13,15,12,13,10,11,11,7,8,5]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12079232.420717683,16,200000,400000.0,0.1,0.005612589453834263,false,false
2,16.0,0.4,0.5,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.08482876,14.49640213,14.91917766,14.89255343,16.06245966,16.31281824,15.53792382,16.09392062,17.00903917,17.38375052,16.99878463,16.07419289,16.96239963,17.57080767,18.57027718,18.63994433]","[15814,17062,17206,16375,14181,15686,15430,14921,11812,11490,9181,10704,8818,8801,7683,4837]","[8253,6405,11143,13056,11344,15426,8218,13731,15256,14938,11720,12829,10774,13446,20722,12739]","[22444,15742,30204,36667,27367,38509,18404,34772,37343,34235,28787,34949,26546,31860,51230,30940]","[26,15,23,29,12,15,11,15,11,8,8,15,8,7,7,4]",1000000,500000,500000,213,213,0.000213,0.000426,50000,0,0,500000,50213,12007910.742637258,0,0,0,0.0,0.004783455481083641,false,false
2,16.0,0.4,0.5,0.5,0.0,1,TRAPS-dynamic-next-epoch,observed-next-epoch-allocation,200000,1050000,3200000,"[14.89511069,14.21859492,15.34708225,15.77675796,15.79317438,16.22104868,14.95020983,16.08207428,16.78978609,16.80756909,16.76564239,16.62735982,16.674808,17.14165365,18.32270074,18.27445505]","[15814,17062,17206,16375,14181,15686,15430,14921,11812,11490,9181,10704,8818,8801,7683,4837]","[8253,6405,11143,13056,11344,15426,8218,13731,15256,14938,11720,12829,10774,13446,20722,12739]","[22444,15742,30204,36667,27367,38509,18404,34772,37343,34235,28787,34949,26546,31860,51230,30940]","[18,17,19,19,14,16,14,15,12,11,9,12,9,8,8,5]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12183085.332695493,16,200000,400000.0,0.1,0.004783455481083641,false,false
2,16.0,0.4,0.5,0.5,0.0,1,TRAPS-drift-guard,global-fallback-if-outside-validation-envelope,200000,1050000,3200000,"[14.89511069,14.21859492,15.34708225,15.77675796,15.79317438,16.22104868,14.95020983,16.08207428,16.78978609,16.80756909,16.76564239,16.62735982,16.674808,17.14165365,18.32270074,18.27445505]","[15814,17062,17206,16375,14181,15686,15430,14921,11812,11490,9181,10704,8818,8801,7683,4837]","[8253,6405,11143,13056,11344,15426,8218,13731,15256,14938,11720,12829,10774,13446,20722,12739]","[22444,15742,30204,36667,27367,38509,18404,34772,37343,34235,28787,34949,26546,31860,51230,30940]","[18,17,19,19,14,16,14,15,12,11,9,12,9,8,8,5]",1000000,500000,500000,204,204,0.000204,0.000408,50000,0,0,500000,50204,12183085.332695493,16,200000,400000.0,0.1,0.004783455481083641,false,false
3,16.0,0.4,0.5,0.5,0.0,1,TRAPS-frozen,frozen-validation-allocation,200000,1050000,3200000,"[14.0522591,13.58868915,15.94811978,15.83826764,15.46317075,15.5117013,16.4495214,15.57605392,16.36662057,16.70403089,17.71944178,17.14948262,17.81158716,17.99115341,18.27399107,18.97794854]","[19802,19407,16273,14867,18200,14312,11775,12549,11078,10908,10071,12100,8853,8184,6399,5221]","[10254,9465,12213,14680,11222,8761,10451,8523,9035,12370,17206,14611,14597,13637,16635,16340]","[29110,27497,29844,40088,28168,21435,24922,20926,21431,30711,41930,34128,34651,31592,42980,40586]","[34,40,14,20,17,12,9,12,8,10,8,9,7,6,7,4]",1000000,500000,500000,217,217,0.000217,0.000434,50000,0,0,500000,50217,12087684.903762832,0,0,0,0.0,0.005007786005576853,false,false
