seed,target_zipf_alpha,risk_shift,bits_per_key,method,first_seen_invalid_forward_rate,probe_cost,backend_reduction,amq_rank,valid_rejects
3,1.2,0.25,12.0,Oracle AMQ,0.002189190371076481,9.508823284620735,0.9071007360262942,1,0
3,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,1.2,0.25,12.0,Adaptive tag,0.0001923454464409155,1.0,0.9089160495941446,,0
4,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
4,1.2,0.25,12.0,Risk partition,0.0026819380055150078,9.029046926331011,0.90665278363135,2,0
4,1.2,0.25,12.0,TRAPS learned,0.0031006236014708014,9.42966563105032,0.9062721603622993,3,0
4,1.2,0.25,12.0,Oracle AMQ,0.002421160235683918,9.043970272839923,0.9068898543311964,1,0
4,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,1.2,0.25,12.0,Adaptive tag,0.0002415384158553325,1.0,0.9088713287128588,,0
5,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
5,1.2,0.25,12.0,Risk partition,0.0026400471432979074,9.654336847054704,0.9066908662333655,2,0
5,1.2,0.25,12.0,TRAPS learned,0.002706374739679474,9.543646597321827,0.9066305684184732,3,0
5,1.2,0.25,12.0,Oracle AMQ,0.0023363786682319837,9.094471274405421,0.9069669284834254,1,0
5,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,1.2,0.25,12.0,Adaptive tag,0.00021082645020923687,1.0,0.908899248681628,,0
6,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
6,1.2,0.25,12.0,Risk partition,0.0024459789382873394,8.980863545708214,0.9068672918742843,2,0
6,1.2,0.25,12.0,TRAPS learned,0.002846838655720544,9.459099467342932,0.9065028739493449,3,0
6,1.2,0.25,12.0,Oracle AMQ,0.0022707938458061527,9.325341171028787,0.9070265510492671,1,0
6,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,1.2,0.25,12.0,Adaptive tag,0.00022176858189826282,1.0,0.9088893012891834,,0
7,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,1.2,0.25,12.0,Risk partition,0.0025524671167248716,9.684452260749238,0.906770484439341,2,0
7,1.2,0.25,12.0,TRAPS learned,0.0027407708527219894,10.059485614348201,0.9065992992247982,3,0
7,1.2,0.25,12.0,Oracle AMQ,0.002083958033411183,9.423129903673583,0.907196401787808,1,0
7,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,1.2,0.25,12.0,Adaptive tag,0.0002135059056103788,1.0,0.9088968128130814,,0
8,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
8,1.2,0.25,12.0,Risk partition,0.002776867674566684,8.923151111345817,0.9065664839322121,2,0
8,1.2,0.25,12.0,TRAPS learned,0.003028449232140398,9.423322149853057,0.906337773425327,3,0
8,1.2,0.25,12.0,Oracle AMQ,0.002471921480824018,9.06575896713861,0.9068437077447055,1,0
8,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,1.2,0.25,12.0,Adaptive tag,0.0002359160362717048,1.0,0.9088764399670257,,0
9,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
9,1.2,0.25,12.0,Risk partition,0.002489144905556686,9.663789116901125,0.9068280500858575,2,0
9,1.2,0.25,12.0,TRAPS learned,0.0026159057925767572,9.660807775461816,0.9067128129158393,3,0
9,1.2,0.25,12.0,Oracle AMQ,0.0022643571344265045,9.095704439776542,0.9070324026050668,1,0
9,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,1.2,0.25,12.0,Adaptive tag,0.00020377892397711845,1.0,0.9089056555236572,,0
0,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
0,1.2,0.5,12.0,Risk partition,0.003336422264366078,9.391935155421614,0.9060577979414854,4,0
0,1.2,0.5,12.0,TRAPS learned,0.00386017740640806,9.363743873916746,0.9055816569032654,5,0
0,1.2,0.5,12.0,Oracle AMQ,0.0026267697163808185,8.750824864361675,0.9067029366214719,1,0
0,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,1.2,0.5,12.0,Adaptive tag,0.0003007076174038238,1.0,0.9088175385296329,,0
1,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
1,1.2,0.5,12.0,Risk partition,0.0034941593796760837,9.137949783898417,0.9059144005639308,4,0
1,1.2,0.5,12.0,TRAPS learned,0.0041522359100957355,9.314114747876992,0.9053161491726402,5,0
1,1.2,0.5,12.0,Oracle AMQ,0.002552363555362357,8.965876688954182,0.9067705785860343,1,0
1,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,1.2,0.5,12.0,Adaptive tag,0.0003234589595158869,1.0,0.9087968554913491,,0
2,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
2,1.2,0.5,12.0,Risk partition,0.0032409318553868805,8.966572884823115,0.9061446074041938,4,0
2,1.2,0.5,12.0,TRAPS learned,0.0038168421501233426,9.513336267037912,0.905621052590797,5,0
2,1.2,0.5,12.0,Oracle AMQ,0.002451801143252295,9.120608604121847,0.9068619989606798,1,0
2,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,1.2,0.5,12.0,Adaptive tag,0.0002973318032131783,1.0,0.9088206074516244,,0
3,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
3,1.2,0.5,12.0,Risk partition,0.0030988822184069096,9.354666446296145,0.9062737434378119,2,0
3,1.2,0.5,12.0,TRAPS learned,0.0031875994068933317,9.71870776813811,0.9061930914482788,5,0
3,1.2,0.5,12.0,Oracle AMQ,0.002363097664742265,9.263109297371987,0.906942638486598,1,0
3,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,1.2,0.5,12.0,Adaptive tag,0.00024831382653385997,1.0,0.9088651692486056,,0
4,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
4,1.2,0.5,12.0,Risk partition,0.003393287447880519,9.228396495564922,0.9060061023201086,4,0
4,1.2,0.5,12.0,TRAPS learned,0.004729278569322651,9.469321617163118,0.9047915649369794,5,0
4,1.2,0.5,12.0,Oracle AMQ,0.0024975849031493975,8.849628091134694,0.9068203773607733,1,0
4,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,1.2,0.5,12.0,Adaptive tag,0.00036841055239046367,1.0,0.9087559904069178,,0
5,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
5,1.2,0.5,12.0,Risk partition,0.0031083294281632635,9.141163415924899,0.9062651550653061,2,0
5,1.2,0.5,12.0,TRAPS learned,0.0036785264231769745,9.219613490815151,0.9057467941607482,5,0
5,1.2,0.5,12.0,Oracle AMQ,0.002535065933054979,8.898405366558617,0.9067863036972228,1,0
5,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,1.2,0.5,12.0,Adaptive tag,0.0002865570153419073,1.0,0.9088304027133255,,0
6,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
6,1.2,0.5,12.0,Risk partition,0.0031576855744034514,9.109566318399875,0.9062202858414514,4,0
6,1.2,0.5,12.0,TRAPS learned,0.0033516334290523107,9.20702188560955,0.9060439696099525,5,0
6,1.2,0.5,12.0,Oracle AMQ,0.002586595014092384,8.862374698354401,0.9067394590780978,1,0
6,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,1.2,0.5,12.0,Adaptive tag,0.00026109206825267563,1.0,0.9088535526652248,,0
7,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
7,1.2,0.5,12.0,Risk partition,0.0033702389074481832,9.150011908682,0.9060270555386835,4,0
7,1.2,0.5,12.0,TRAPS learned,0.00464530026029571,9.358340284908486,0.9048679088542766,5,0
7,1.2,0.5,12.0,Oracle AMQ,0.0025899551084015192,8.880083842039957,0.9067364044469077,1,0
7,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,1.2,0.5,12.0,Adaptive tag,0.0003618686465238648,1.0,0.9087619375940692,,0
8,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
8,1.2,0.5,12.0,Risk partition,0.003290970118860479,8.854234794020261,0.9060991180737632,4,0
8,1.2,0.5,12.0,TRAPS learned,0.003554114605313939,9.283714090360153,0.905859895813351,5,0
8,1.2,0.5,12.0,Oracle AMQ,0.0025606181764475863,8.883956428250666,0.9067630743850477,1,0
8,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,1.2,0.5,12.0,Adaptive tag,0.00027686534125864683,1.0,0.9088392133261285,,0
9,1.2,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
9,1.2,0.5,12.0,Risk partition,0.003149987237326,9.387272371198822,0.9062272843297037,4,0
9,1.2,0.5,12.0,TRAPS learned,0.003556147580973245,9.403814126907402,0.9058580476536606,5,0
9,1.2,0.5,12.0,Oracle AMQ,0.0025784664511024837,9.057361436971581,0.9067468486808159,1,0
9,1.2,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,1.2,0.5,12.0,Adaptive tag,0.0002770237099558308,1.0,0.9088390693545856,,0
0,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
0,1.2,0.75,12.0,Risk partition,0.004256889333272074,9.095484261913661,0.9052210096970253,4,0
0,1.2,0.75,12.0,TRAPS learned,0.004888327786928223,8.852834391379853,0.9046469747391561,5,0
0,1.2,0.75,12.0,Oracle AMQ,0.00264873522999712,8.743294048915537,0.9066829679727298,1,0
0,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,1.2,0.75,12.0,Adaptive tag,0.0003808004780961362,1.0,0.9087447268380944,,0
1,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
1,1.2,0.75,12.0,Risk partition,0.003774322240951694,8.573079295655685,0.9056597070536803,4,0
1,1.2,0.75,12.0,TRAPS learned,0.004734676573221594,8.815575510717157,0.9047866576607076,5,0
1,1.2,0.75,12.0,Oracle AMQ,0.002747904159013633,8.808880098405975,0.9065928144008967,1,0
1,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,1.2,0.75,12.0,Adaptive tag,0.0003688310566109413,1.0,0.9087556081303537,,0
2,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
2,1.2,0.75,12.0,Risk partition,0.003954696280869858,8.971585645044275,0.9054957306537547,4,0
2,1.2,0.75,12.0,TRAPS learned,0.006374066431708581,9.331056163383996,0.9032963032439013,5,0
2,1.2,0.75,12.0,Oracle AMQ,0.002689449403793835,8.82263168718875,0.9066459550874602,1,0
2,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,1.2,0.75,12.0,Adaptive tag,0.0004965394405632572,1.0,0.9086395095994879,,0
3,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
3,1.2,0.75,12.0,Risk partition,0.004087234347158533,8.800222491260984,0.9053752415025832,4,0
3,1.2,0.75,12.0,TRAPS learned,0.005309702465329219,8.766272654929502,0.9042639068497007,5,0
3,1.2,0.75,12.0,Oracle AMQ,0.0028208855309900666,8.599553713819777,0.9065264676991,1,0
3,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,1.2,0.75,12.0,Adaptive tag,0.00041362554343275066,1.0,0.9087148858696066,,0
4,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
4,1.2,0.75,12.0,Risk partition,0.0043517331418651255,8.999010478010314,0.9051347880528499,4,0
4,1.2,0.75,12.0,TRAPS learned,0.0059374706179238235,9.176845009735427,0.9036932085291601,5,0
4,1.2,0.75,12.0,Oracle AMQ,0.0026108786941426237,8.910219375936057,0.9067173830053249,1,0
4,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,1.2,0.75,12.0,Adaptive tag,0.00046252864957894773,1.0,0.9086704285003828,,0
5,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
5,1.2,0.75,12.0,Risk partition,0.003301687317254358,9.00625337911612,0.9060893751661324,4,0
5,1.2,0.75,12.0,TRAPS learned,0.00400822233455247,9.065580766801116,0.9054470706049523,5,0
5,1.2,0.75,12.0,Oracle AMQ,0.002639530143998394,8.750639610749312,0.9066913362327287,1,0
5,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,1.2,0.75,12.0,Adaptive tag,0.0003122403095379015,1.0,0.9088070542640565,,0
6,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
6,1.2,0.75,12.0,Risk partition,0.004154215213498854,9.040275093490255,0.9053143498059102,4,0
6,1.2,0.75,12.0,TRAPS learned,0.005321964231517493,8.873008704840657,0.9042527597895296,5,0
6,1.2,0.75,12.0,Oracle AMQ,0.002851610049190169,8.464096579140165,0.906498536318918,1,0
6,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,1.2,0.75,12.0,Adaptive tag,0.0004145807343754048,1.0,0.9087140175142042,,0
7,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
7,1.2,0.75,12.0,Risk partition,0.004226956546782316,8.716962247016564,0.905248221321107,4,0
7,1.2,0.75,12.0,TRAPS learned,0.004921243882193699,9.030090920687188,0.9046170510161875,5,0
7,1.2,0.75,12.0,Oracle AMQ,0.0026971271864985485,8.88639211046905,0.9066389752850014,1,0
7,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,1.2,0.75,12.0,Adaptive tag,0.00038336464019010847,1.0,0.9087423957816454,,0
8,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
8,1.2,0.75,12.0,Risk partition,0.0036837724085038975,9.000779008867909,0.9057420250831782,4,0
8,1.2,0.75,12.0,TRAPS learned,0.004246915257826247,9.17541119202318,0.9052300770383398,5,0
8,1.2,0.75,12.0,Oracle AMQ,0.002666670472680794,8.835835566887809,0.9066666632066538,1,0
8,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,1.2,0.75,12.0,Adaptive tag,0.00033083447573597813,1.0,0.9087901504766036,,0
9,1.2,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
9,1.2,0.75,12.0,Risk partition,0.004119882692005632,8.827968736075494,0.9053455611890858,4,0
9,1.2,0.75,12.0,TRAPS learned,0.004368135471851706,9.049882929669328,0.9051198768437712,5,0
9,1.2,0.75,12.0,Oracle AMQ,0.0027735503203204642,8.68828263116858,0.9065694997087996,1,0
9,1.2,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,1.2,0.75,12.0,Adaptive tag,0.0003402775240477644,1.0,0.9087815658872294,,0
0,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
0,1.6,0.0,12.0,Risk partition,0.001309023609054592,10.189138638846863,0.9079008876281321,3,0
0,1.6,0.0,12.0,TRAPS learned,0.0012050644516714063,10.636571345338954,0.907995395953026,1,0
0,1.6,0.0,12.0,Oracle AMQ,0.0012050644516714063,10.636571345338954,0.907995395953026,2,0
0,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,1.6,0.0,12.0,Adaptive tag,9.387445755176975e-05,1.0,0.909005568674953,,0
1,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
1,1.6,0.0,12.0,Risk partition,0.001457978683847462,10.282693013354837,0.907765473923775,3,0
1,1.6,0.0,12.0,TRAPS learned,0.0012376912014856723,10.540080876699554,0.9079657352713767,1,0
1,1.6,0.0,12.0,Oracle AMQ,0.0012376912014856723,10.540080876699554,0.9079657352713767,2,0
1,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,1.6,0.0,12.0,Adaptive tag,9.641607965027527e-05,1.0,0.9090032581094089,,0
2,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
2,1.6,0.0,12.0,Risk partition,0.0013374268547931667,10.712160728220367,0.9078750664956425,3,0
2,1.6,0.0,12.0,TRAPS learned,0.001107571396105844,11.127981939170315,0.9080840260035401,1,0
2,1.6,0.0,12.0,Oracle AMQ,0.001107571396105844,11.127981939170315,0.9080840260035401,2,0
2,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,1.6,0.0,12.0,Adaptive tag,8.62797536389725e-05,1.0,0.9090124729512373,,0
3,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
3,1.6,0.0,12.0,Risk partition,0.0015972130556299012,9.8504862425608,0.9076388972221546,3,0
3,1.6,0.0,12.0,TRAPS learned,0.0012540490640673202,10.671092776469067,0.9079508644872115,1,0
3,1.6,0.0,12.0,Oracle AMQ,0.0012540490640673202,10.671092776469067,0.9079508644872115,2,0
3,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,1.6,0.0,12.0,Adaptive tag,9.769035628703847e-05,1.0,0.9090020996761027,,0
4,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
4,1.6,0.0,12.0,Risk partition,0.0013481528821725989,10.237656218494628,0.9078653155616613,3,0
4,1.6,0.0,12.0,TRAPS learned,0.0011125239704625534,10.650344737785648,0.9080795236632159,1,0
4,1.6,0.0,12.0,Oracle AMQ,0.0011125239704625534,10.650344737785648,0.9080795236632159,2,0
4,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,1.6,0.0,12.0,Adaptive tag,8.666555892148343e-05,1.0,0.9090121222191623,,0
5,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
5,1.6,0.0,12.0,Risk partition,0.0014213953929121301,10.266617836869845,0.907798731460989,3,0
5,1.6,0.0,12.0,TRAPS learned,0.0011416177896002287,10.8046658503143,0.908053074736727,1,0
5,1.6,0.0,12.0,Oracle AMQ,0.0011416177896002289,10.8046658503143,0.908053074736727,2,0
5,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,1.6,0.0,12.0,Adaptive tag,8.893196590566634e-05,1.0,0.9090100618491767,,0
6,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
6,1.6,0.0,12.0,Risk partition,0.0014105582301856194,10.185883244430192,0.907808583427104,3,0
6,1.6,0.0,12.0,TRAPS learned,0.001213774621805643,10.799952830231293,0.9079874776165403,1,0
6,1.6,0.0,12.0,Oracle AMQ,0.001213774621805643,10.799952830231293,0.9079874776165403,2,0
6,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,1.6,0.0,12.0,Adaptive tag,9.455297934817744e-05,1.0,0.9090049518369562,,0
7,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,1.6,0.0,12.0,Risk partition,0.0014918929452256105,10.118138193803208,0.9077346427770676,3,0
7,1.6,0.0,12.0,TRAPS learned,0.001220403186095632,10.56326484589373,0.907981451649004,1,0
7,1.6,0.0,12.0,Oracle AMQ,0.001220403186095632,10.56326484589373,0.907981451649004,2,0
7,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,1.6,0.0,12.0,Adaptive tag,9.506934415854648e-05,1.0,0.9090044824144013,,0
8,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
8,1.6,0.0,12.0,Risk partition,0.0014769501328040795,10.156034775756488,0.9077482271519963,3,0
8,1.6,0.0,12.0,TRAPS learned,0.0012044967183202047,10.676248924804762,0.9079959120742543,1,0
8,1.6,0.0,12.0,Oracle AMQ,0.0012044967183202047,10.676248924804762,0.9079959120742543,2,0
8,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,1.6,0.0,12.0,Adaptive tag,9.383023115350191e-05,1.0,0.9090056088807695,,0
9,1.6,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
9,1.6,0.0,12.0,Risk partition,0.0015581099850696379,10.129889718238243,0.9076744454681185,3,0
9,1.6,0.0,12.0,TRAPS learned,0.0012584101307381607,10.652527748404614,0.9079468998811471,2,0
9,1.6,0.0,12.0,Oracle AMQ,0.0012584101307381605,10.652527748404614,0.9079468998811471,1,0
9,1.6,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,1.6,0.0,12.0,Adaptive tag,9.803008315185835e-05,1.0,0.9090017908334983,,0
0,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
0,1.6,0.25,12.0,Risk partition,0.002805046445756385,9.722913590727147,0.9065408668674942,2,0
0,1.6,0.25,12.0,TRAPS learned,0.003107415848156648,10.27205012379456,0.9062659855925849,3,0
0,1.6,0.25,12.0,Oracle AMQ,0.002086432264494951,9.567907341522243,0.9071941524868228,1,0
0,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,1.6,0.25,12.0,Adaptive tag,0.00024206753151575003,1.0,0.908870847698622,,0
1,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
1,1.6,0.25,12.0,Risk partition,0.002989088110607528,9.755516265950863,0.906373556263084,2,0
1,1.6,0.25,12.0,TRAPS learned,0.00403834949370041,9.926248888434158,0.9054196822784542,5,0
1,1.6,0.25,12.0,Oracle AMQ,0.0022452457872022148,9.384508280257887,0.9070497765570888,1,0
1,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,1.6,0.25,12.0,Adaptive tag,0.0003145872136546615,1.0,0.9088049207148594,,0
2,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
2,1.6,0.25,12.0,Risk partition,0.0028799754023712543,9.57616254508254,0.906472749634208,2,0
2,1.6,0.25,12.0,TRAPS learned,0.00395099956533344,9.645317360275342,0.9054990913042423,5,0
2,1.6,0.25,12.0,Oracle AMQ,0.002346814990109518,9.10352496736504,0.9069574409180823,1,0
2,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,1.6,0.25,12.0,Adaptive tag,0.00030778265881839355,1.0,0.9088111066738015,,0
3,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
3,1.6,0.25,12.0,Risk partition,0.002795441331480382,9.69192980285823,0.9065495987895633,2,0
3,1.6,0.25,12.0,TRAPS learned,0.0036874458127783595,10.111585262378687,0.9057386856247469,5,0
3,1.6,0.25,12.0,Oracle AMQ,0.0021896239354889835,9.391787242090219,0.9071003418768282,1,0
3,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,1.6,0.25,12.0,Adaptive tag,0.0002872518353238276,1.0,0.9088297710587965,,0
4,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
4,1.6,0.25,12.0,Risk partition,0.0026759551574554695,9.63308826988358,0.9066582225841314,2,0
4,1.6,0.25,12.0,TRAPS learned,0.0033669008178254783,10.22965351162043,0.9060300901656132,5,0
4,1.6,0.25,12.0,Oracle AMQ,0.0021181636213764552,9.50938439930658,0.9071653057987487,1,0
4,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,1.6,0.25,12.0,Adaptive tag,0.00026228139703697855,1.0,0.9088524714572391,,0
5,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
5,1.6,0.25,12.0,Risk partition,0.002698408409355719,9.72598879440893,0.9066378105369494,2,0
5,1.6,0.25,12.0,TRAPS learned,0.0029541448557107368,10.208354709569079,0.9064053228584448,3,0
5,1.6,0.25,12.0,Oracle AMQ,0.002040631780207236,9.583150172614483,0.9072357892907207,1,0
5,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,1.6,0.25,12.0,Adaptive tag,0.0002301277292468131,1.0,0.9088817020643211,,0
6,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
6,1.6,0.25,12.0,Risk partition,0.002733210958024536,9.708010742712226,0.9066061718563413,2,0
6,1.6,0.25,12.0,TRAPS learned,0.0034472803741451815,9.947206195542297,0.9059570178416863,5,0
6,1.6,0.25,12.0,Oracle AMQ,0.0021017991352091964,9.540235632904349,0.9071801826043553,1,0
6,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,1.6,0.25,12.0,Adaptive tag,0.000268542960256521,1.0,0.9088467791270395,,0
7,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,1.6,0.25,12.0,Risk partition,0.0027617660064625706,9.86601116429731,0.9065802127213977,2,0
7,1.6,0.25,12.0,TRAPS learned,0.0028384055599743494,10.18673142408608,0.9065105404000233,3,0
7,1.6,0.25,12.0,Oracle AMQ,0.002079743344443537,9.687558483102432,0.9072002333232332,1,0
7,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,1.6,0.25,12.0,Adaptive tag,0.00022111164418214474,1.0,0.9088898985052889,,0
8,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
8,1.6,0.25,12.0,Risk partition,0.0031559667735547004,9.501832440073041,0.9062218483876776,4,0
8,1.6,0.25,12.0,TRAPS learned,0.004830339602915698,9.765104429762564,0.9046996912700767,5,0
8,1.6,0.25,12.0,Oracle AMQ,0.0023538389638617326,9.195005482556805,0.9069510554873984,1,0
8,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,1.6,0.25,12.0,Adaptive tag,0.00037628320160437907,1.0,0.9087488334530869,,0
9,1.6,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
9,1.6,0.25,12.0,Risk partition,0.0029557039911340833,9.639073012076288,0.9064039054626054,2,0
9,1.6,0.25,12.0,TRAPS learned,0.0036432294137719915,9.755323571999899,0.9057788823511164,5,0
9,1.6,0.25,12.0,Oracle AMQ,0.0022731503004307296,9.350576595865114,0.9070244088177902,1,0
9,1.6,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,1.6,0.25,12.0,Adaptive tag,0.0002838073801614017,1.0,0.9088329023816715,,0
0,1.6,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
0,1.6,0.5,12.0,Risk partition,0.0038808574876167167,9.403111697354657,0.9055628568294394,4,0
0,1.6,0.5,12.0,TRAPS learned,0.00477098368368575,9.459062027536326,0.9047536511966493,5,0
0,1.6,0.5,12.0,Oracle AMQ,0.0025141748452869213,9.02055635733097,0.9068052955951937,1,0
